id,sentence1,sentence2,label
4683,"Bidhaa za jibini na jibini (haswa Bryndza, Korbáčik, Oštiepok, Parenica, na jibini la tvaroh), Žinčica ni utaalam wa jadi wa Kislovak.","Bidhaa za jibini na jibini (haswa Tvaroh, Korbáčik, Oštiepok, Parenica na Bryndza), Žinčica ni utaalam wa jadi wa Kislovak.",1
4688,"Norman Melancton Geddes, mzaliwa wa Norman Bel Geddes (27 Aprili 1893 - 8 Mei 1958), alikuwa ukumbi wa michezo wa Amerika na mbuni wa viwanda.","Norman Melancton Geddes, mzaliwa wa Norman Bel Geddes, (Aprili 27, 1893 - Mei 8, 1958) alikuwa mbuni wa maonyesho ya Amerika na wa viwandani.",1
4689,Merganser ya kawaida (`` Mergus octosetaceus '') ni bata katika jenasi ya Merganser ya Brazil.,Merganser ya Brazil (`` Mergus octosetaceus '') ni bata katika genus ya kawaida ya Merganian.,0
4690,"Walakini, katika mwendelezo wa sasa, Superman hukutana na Zod ya kweli kwa mara ya kwanza katika `` Mwana wa Mwisho ''.","Katika mwendelezo wa sasa, Superman hukutana na zod ya kweli katika `` mwana wa mwisho '' kwa mara ya kwanza.",1
4691,"Hawker (Postcode: 2614) ni kitongoji cha wilaya ya Belconnen ya Canberra, iliyoko ndani ya eneo la mji mkuu wa Australia, Australia.","Hawker (PLZ: 2614) ni kitongoji cha Wilaya ya Belconnen ya Canberra, iliyoko ndani ya eneo la mji mkuu wa Australia, Australia.",1
4693,Lobethal Bierhaus ni pombe ya mkoa na ushawishi wa Wajerumani kwenye mtindo.,Lobethal Bierhaus ni pombe ya Ujerumani na mvuto wa kikanda wa mtindo.,0
4705,"Nashua Silver Knights, sehemu ya ligi ya sasa ya majira ya joto, ni timu ya pamoja ya jiji.","Nashua Silver Knights, sehemu ya ligi ya sasa ya majira ya joto, ni timu ya pamoja ya jiji.",1
4708,Ni nyepesi na kwa urefu mfupi zaidi - paramu muhimu ya kubuni iliyopewa uwekaji wake katika magari ya kompakt.,Ni fupi na nyepesi zaidi kwa urefu - paramu muhimu ya kubuni iliyopewa uwekaji wake katika magari ya kompakt.,0
4710,"Pia walichapisha wimbo wa pili kwenye albamu, `` Matukio '', kama ile ya 5 kutoka kwa albamu mnamo Juni 13.","Pia waliachilia wimbo wa 5 kwenye albamu, `` Matukio '', kama moja ya pili ya albamu hiyo Juni 13.",0
4712,Barabara kuu ya Wyoming 330 ni barabara fupi ya Mashariki ya Magharibi-Magharibi mwa Jimbo lililoko katikati mwa Kaunti ya Sheridan ambayo hutumikia sehemu ya kaskazini magharibi mwa Sheridan.,Barabara kuu ya Wyoming 330 ni Barabara fupi ya Mashariki - West Wyoming State katika kaunti ya Sheridan kaskazini ambayo hutumikia sehemu kuu ya Sheridan.,0
4714,"Marko Knowles na Max Mirnyi walishinda dhidi ya O ', Brien na Palmer katika mwisho wa 6 - 3, 6 - 4.","O'Brien na Palmer walishinda katika fainali 6 - 3, 6 - 4, dhidi ya Mark Knowles na Max Mirnyi.",0
4715,"Wakati idadi kubwa ya IEs tofauti inahitajika, hii asili husababisha shida zaidi za upangaji wa uwezo na mara nyingi husababisha kutokuwa na utoaji wa IP.","Wakati idadi kubwa ya IEs tofauti inahitajika, hii mara nyingi husababisha shida zaidi za upangaji wa uwezo na asili husababisha kutokuwa na utoaji wa IP.",0
4716,"Madonna, Prince na Michael Jackson, hata hivyo, walikuwa na ushawishi kwenye albamu.","Michael Jackson, Prince na Madonna, hata hivyo, walishawishiwa kwenye albamu hiyo.",1
4718,"Waliweza kuanzisha serikali za mitaa, taasisi za kitaasisi zinazofanya kazi na za bure za Kikurdi, na kusimamia Bunge la Kikurdi.","Waliweza kusimamia serikali za mitaa, kuanzisha vyama vya siasa vya bure na vya kazi vya Kikurdi, na kuweka taasisi Bunge la Kikurdi.",0
4719,"Katika makadirio hapa chini, kiwango cha chini kabisa cha onyesho kitakuwa nyekundu, na kiwango cha juu zaidi cha onyesho kitakuwa kwenye sehemu ya bluu.","Katika hakiki hapa chini itakuwa tathmini ya juu zaidi kwa onyesho kwa nyekundu, na kiwango cha chini kabisa cha onyesho kitakuwa kwenye sehemu ya bluu.",0
4728,Gita hilo lilifanywa na Bettencourt na Chris Gehringer walicheza katika Sterling Sound Studios huko New York City.,Bettencourt alicheza gita na Chris Gehringer aliifanya katika Sterling Sauti Studios huko New York City.,0
4729,`` Ras '' Abbi Addi aliendelea na Kassa na alijiunga na '' Ras '' Seyoum katikati.,`` Ras '' Kassa aliendelea kwa Abbi Addi na akajiunga na` `Ras '' Seyoum katikati.,0
4732,"Mnamo 1974, kwa msaada wa Umoja wa Mataifa, Benki ya Maendeleo ya Asia na Benki ya Dunia, Lao PDR ilianzisha mfuko wa hatua ya II.","Mnamo 1974 Lao PDR ilianzisha mfuko wa hatua ya II kwa msaada wa Benki ya Dunia, Umoja wa Mataifa, na Benki ya Maendeleo ya Asia.",1
4743,"Sehemu hiyo iliahirishwa baadaye, lakini iliruka kwa mpangilio wa mzunguko na mwishowe ikasimama.","Sehemu hiyo iliahirishwa baadaye, lakini iliruka kwa mpangilio wa mzunguko na mwishowe ikakoma.",1
4747,Oaklyn iko katika wilaya ya 1 ya mkutano na ni sehemu ya Wilaya ya 6 ya Jimbo la New Jersey.,Oaklyn iko katika wilaya ya 1 ya mkutano na ni sehemu ya jimbo la sita la Wilaya ya Sheria ya New Jersey.,1
4748,"Mnamo Julai 2017, Nate DiMeo alikuwa mada ya sehemu ya `` Jumba la kumbukumbu '' na Elmer McCurdy.","Mnamo Julai 2017, Elmer McCurdy alikuwa mada ya sehemu ya `` Jumba la kumbukumbu '' na Nate DiMeo.",0
4749,Idadi ya moto ulioripotiwa mwanzoni mwa Februari ulikuwa 73 na 26 nje ya udhibiti na inatarajiwa kuwa wakati wa kudhibiti mwezi mwingine wa moto.,Idadi ya moto ulioripotiwa mwanzoni mwa Februari ulikuwa 73 na 26 nje ya udhibiti na wakati uliotarajiwa kudhibiti ili kuwa mwezi mwingine wa moto.,1
4752,"Kutumia njia tofauti za vigezo, suluhisho la ziada huundwa kwa kuzidisha suluhisho fulani na kazi isiyojulikana C (x):",Suluhisho inayosaidia huundwa kwa kutumia mabadiliko ya utaratibu wa vigezo kwa kuzidisha suluhisho fulani na kazi isiyojulikana C (x):,1
4753,"Miongoni mwao ni Sylvia Rexach, mtunzi wa Boleros, Marie Teresa Rios, mwandishi, na Julita Ross, mwimbaji.","Kati yao ni Marie Teresa Rios, mtunzi wa Boleros, Julita Ross, mwandishi, na Sylvia Rexach, mwimbaji.",0
4758,Dotty alizaliwa mnamo 1923 huko Gloucester na alikufa huko Boston mnamo 2014.,Dotty alizaliwa mnamo 1923 huko Boston na alikufa huko Gloucester mnamo 2014.,0
4760,"Mnamo 1994, Rodrigo Leão aliacha bendi kuanza kazi ya solo, iliyobadilishwa na Carlos Maria Trindade (kibodi synthesizer).","Mnamo 1994, Carlos Maria Trindade aliacha bendi kuanza kazi ya solo, ikibadilishwa na Rodrigo Leão (kibodi synthesizer).",0
4761,"Massé alizaliwa katika Kata ya Westchester, New York, alikulia Holland, Michigan, na aliishi wakati wa ujana wake huko Uropa.","Massé alizaliwa huko Holland, Michigan, alikulia katika Kata ya Westchester, New York, na aliishi Ulaya wakati wa ujana wake.",0
4762,"Jaribio hili lingethibitisha kuwa la mbele, kwani idadi ya watu wa Bonde la Silicon ililipuka, na boom katika Tri-Valley ingeongeza sana bei ya ardhi.",Jaribio hili lingethibitisha kuwa la kitaalam kwani idadi ya watu wa Bonde la Silicon ililipuka na kuongezeka kwa Tri-Valley kungeongeza sana bei ya ardhi.,0
4764,"Longo alizaliwa huko Jersey City, New Jersey, na alihudhuria Shule ya Upili ya Marist huko Bayonne, New Jersey, na katika Chuo Kikuu cha Rhode Island.","Mzaliwa wa Jersey City, New Jersey, Longo alihudhuria Shule ya Upili ya Marist huko Bayonne, New Jersey na Chuo Kikuu cha Rhode Island.",1
4766,"Katika mpira wa miguu wa kitaalam, timu za Scottish zinafanya chini ya udhamini wa Scottish katika ngazi zote, na timu nyingi chini ya ubingwa wa Scottish kuwa wa kitaalam.","Katika mpira wa miguu wa Scottish, timu za kitaalam zinashindana katika ngazi zote chini ya udhamini wa Scottish, na timu nyingi chini ya ubingwa wa Scottish kuwa wa kitaalam.",0
4768,"Filamu ilipokea hakiki nzuri, lakini baada ya kutolewa kwa VHS na DVD, ikawa ibada ya kupendeza na maoni hasi juu ya Amazon na IMDB.","Filamu hiyo ilipokea ukosoaji hasi, lakini baada ya kuachiliwa kwa VHS na DVD, ikawa ibada - ya kupendwa na maoni mazuri juu ya Amazon na IMDB.",0
4771,"Kusifiwa na Richard Gibson na mchoraji wa korti Joan Carlile, anachukuliwa kuwa amefanikiwa kama Peter Lely.","Alisifiwa na Richard Gibson na mchoraji wa korti Peter Lely, anachukuliwa kuwa amefanikiwa kama Joan Carlile.",0
4772,"Kutoka mwisho wa magharibi wa daraja, Pennsylvania Route 268 inaongoza kaskazini kuelekea Parker na kusini kuelekea Emlenton.",Njia ya Pennsylvania 268 inaongoza kutoka mwisho wa magharibi wa daraja kaskazini hadi Parker na kusini hadi Emlenton.,1
4778,"Valtteri Bottas na Lewis Hamilton walikuwa haraka sana, mbele ya Williams 'Nico Rosberg.","Haraka zaidi alikuwa Nico Rosberg, mbele ya Williams '; Valtteri Bottas na Lewis Hamilton.",0
4779,"Kisha alifundisha shule huko Toledo, OH na alikuwa msimamizi wa shule huko Cleveland kutoka 1856-1859.","Kisha alifundisha shule huko Toledo, OH, na alikuwa msimamizi wa shule za Cleveland kutoka 1856-1859.",1
4787,"Mnamo Aprili 1942, Montagu Slater alirudi Uingereza na, muda mfupi baada ya kurudi, alimuuliza Britten kuwa mwandishi wake wa `` Peter Grimes ''.","Mnamo Aprili 1942, Britten alirudi Uingereza, na mara baada ya kurudi aliuliza Montagu Slater kuwa mwandishi wake wa Peter Grimes.",0
4788,"Huko Sri Lanka, jina la mhasibu (ca Sri Lanka) linaweza kutumiwa tu na washiriki wa Taasisi ya Wahasibu huko Sri Lanka.","Katika CA, jina la mhasibu aliye na chati (Sri Lanka Sri Lanka) linaweza kutumiwa tu na washiriki wa Taasisi ya Wahasibu wa Sri Lankan.",0
4789,"Marko Knowles na Max Mirnyi walishinda katika fainali 6 - 3, 6 - 4, dhidi ya O'Brien na Palmer.","Marko Knowles na Max Mirnyi walishinda dhidi ya O ', Brien na Palmer katika mwisho wa 6 - 3, 6 - 4.",1
4793,"David Allan Coe alijiunga na bendi ya Warren Haynes ya utalii na kurekodi mnamo 1980, wakati alikuwa na umri wa miaka 20.","Mnamo 1980, alipokuwa na umri wa miaka 20, David Allan Coe alijiunga na safari ya Warren Haynes na bendi ya kurekodi.",1
4800,"Alichangia pia dola za Kimarekani 34,000 kwa Mitt Romney na $ 7,000 kwa Ted Cruz, pamoja na kampeni yake ya urais mnamo 2016.","Alichangia pia $ 34,000 kwa Ted Cruz na Dola 7,000 za Amerika kwa Mitt Romney, pamoja na kampeni yake ya urais ya 2016.",0
4801,"Kuanzia 1830, Arthur Tappan alishawishiwa na kukomesha kwa wanachama wengine wa Jumuiya ya Ukoloni ya Amerika (ACS) na maandishi na James.",Arthur Tappan alishawishiwa kutoka 1830 na kukomesha kwa wanachama wengine wa Jumuiya ya Ukoloni ya Amerika (ACS) na maandishi na James.,1
4806,"Hadi ujio wa teknolojia ya video ya ponografia, utengenezaji wa filamu za elektroniki na za dijiti ulifungwa moja kwa moja kwenye tasnia ya filamu.","Hadi ujio wa teknolojia ya video ya elektroniki na dijiti, utengenezaji wa filamu za ponografia ulifungwa moja kwa moja kwenye tasnia kuu ya filamu.",0
4810,"Bradd Crellin aliwakilisha Barla Cumbria kwenye ziara ya Australia na wachezaji wengine 6 wanaowakilisha Great Britain, pia kwenye ziara ya Australia.",Bradd Crellin pia aliwakilisha Barla Great Britain kwenye safari kupitia Australia kwenye safari kupitia Australia na wachezaji wengine 6 wanaowakilisha Cumbria.,0
4817,Katz alizaliwa nchini Uswidi mnamo 1947 na kuhamia New York City akiwa na umri wa miaka 1.,Katz alizaliwa mnamo 1947 huko Uswidi na kuhamia New York City akiwa na umri wa miaka 1.,1
4818,"Mitchell Nimbus ni safu ya glider za Amerika, zenye kiti cha juu, cha mrengo mmoja ambazo zilibuniwa na Don Mitchell miaka ya 1950.","Mitchell Nimbus ni safu ya glider za Amerika, zenye viti vya juu, mrengo mmoja iliyoundwa na Don Mitchell miaka ya 1950.",1
4820,"Mfumo wa kwanza au `` nyembamba '' una mistari nyekundu ya (o iii) na vitu vingine vya ionized kwenye mabadiliko ya z = 0,712.",Mfumo wa kwanza au `` nyekundu '' una mistari nyembamba ya (O III) na vitu vingine vya ionized huko Redshift Z = 0.712.,0
4829,"Malcolm Fraser, ambaye alikuwa ameshinda Whitlam katika maporomoko ya ardhi katika uchaguzi wa shirikisho mnamo Desemba 1975, alimpa Egerton ukuu wa kutumikia harakati za umoja wa wafanyikazi.","Whitlam, ambaye alikuwa ameshinda Malcolm Fraser katika maporomoko ya ardhi katika uchaguzi wa shirikisho mnamo Desemba 1975, alimpa Egerton ukuu wa kutumikia harakati za umoja wa wafanyikazi.",0
4830,"Kwa hali hii, Ionescu alifanya, katika moja ya karatasi zake za mapema, taarifa muhimu na badala ya unabii:","Kwa hali hii, Ionescu alitoa taarifa muhimu na badala ya unabii katika moja ya machapisho yake ya mapema:",1
4836,Timu hiyo pia ilienda huko Australia mnamo 1953 na Asia mnamo Agosti 1959.,Timu hiyo ilienda Australia mnamo 1953 na Asia mnamo Agosti 1959.,1
4839,"Kati ya waimbaji kwenye bendi hiyo walikuwa Dorothy Crane, Jerry Lang, Betty Griffin, kaka wa Bernie Walter Cummins na Scottee Marsh, ambaye baadaye aliimba na Tommy Dorsey.","Waimbaji kwenye bendi hiyo ni pamoja na Dorothy Crane, Jerry Lang, Betty Griffin, kaka wa Bernie Walter Cummins na Scottee Marsh, ambaye aliimba baadaye na Tommy Dorsey.",1
4840,"Washiriki wa ushauri wa mapema ni pamoja na Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Sauli Bellow, na Alistair Cooke.","Washiriki wa ushauri wa mapema ni pamoja na Alistair Cooke, Sauli Bellow, Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz.",1
4841,"Hii ilirekodiwa katika maandishi mawili marefu kutoka kwa hekalu lake la Medinet Habu, ambalo limetengana kwa mwili na kwa kiasi fulani tofauti na mwingine.","Hii ilirekodiwa katika maandishi mawili marefu kutoka kwa maiti yake ya Hort Medinet Habu, ambayo ni tofauti ya mwili na kwa kiasi fulani tofauti na mwingine.",1
4848,"Ukumbi wa muziki uliingizwa kwanza kutoka Paris kwenda London mnamo 1862 na ikawa maarufu sana, na wachezaji, waimbaji, sarakasi, na wanyama waliofunzwa na Mage.","Jumba la Muziki la Muziki liliingizwa kwanza kwenda Paris kutoka London mnamo 1862, na ikawa maarufu sana, na wachezaji, waimbaji, sarakasi, wachawi waliofunzwa wanyama.",0
4860,Bob na Ted walikuwa ndugu. John ni mtoto wa Ted.,"Bob na Ted walikuwa ndugu, na Ted ni mtoto wa John.",0
4861,"Mnamo Septemba 17, Arreola atatumbuiza katika Kituo cha Staples huko Los Angeles, California, dhidi ya Alfonso Gomez kwenye uwanja wa chini wa Juan Sandoval dhidi ya Saul Alvarez.","Mnamo Septemba 17, Arreola atakutana na Juan Sandoval kwenye uwanja wa chini wa Sauli Alvarez dhidi ya Alfonso Gomez katika Kituo cha Staples huko Los Angeles, California.",0
4862,Kina hiki kinalinganisha na kina cha Ziwa Michigan na Ziwa Huron.,Kina hiki kinalinganisha na kina cha juu cha Ziwa Michigan na katika Ziwa Huron.,1
4865,Mto tu ni Daraja la Reli ya Kati ya Michigan ambayo na mtangulizi wake Daraja la Whirlpool Rapids lilishindana kwa trafiki ya reli na Daraja la Niagara Cantilever.,"Kuinuka ni Daraja la Reli ya Kati ya Michigan, ambayo ilishindana na mtangulizi wake, Daraja la Rapids Whirlpool, na Daraja la Niagara Cantilever kwa trafiki ya reli.",1
4867,"Mnamo Agosti 2017, Timu Prakash Raj alijiunga na timu hiyo kuchukua jukumu la mtayarishaji Aluri Chakrapani.","Aluri Chakrapani pia alijiunga na timu hiyo mnamo Agosti 2017, kwa madai ya kuchukua jukumu la mtayarishaji Prakash Raj.",0
4868,"Alizaliwa katika Kata ya Carter, Tennessee na baadaye akahamia Arkansas.","Alizaliwa huko Arkansas na kuhamia Carter County, Tennessee.",0
4883,"Wakati wa Vita vya Kwanza vya Ulimwengu, alisoma huko Geneva, ambapo alifanya kazi na Willi Münzenberg.","Wakati wa Vita vya Kwanza vya Ulimwengu alifanya kazi huko Geneva, ambapo alisoma na Willy Münzenberg.",0
4886,"Beximco hutoa nguo, kemikali za msingi, dawa, jute na chakula cha baharini, na kampuni pia ina mali isiyohamishika na maslahi ya maendeleo ya ardhi.","Beximco hutoa nguo, kemikali za baharini, dawa, jute na vyakula vya msingi, kampuni pia ina mali isiyohamishika na masilahi ya maendeleo ya ardhi.",0
4897,"Dealets ni mji kaskazini mwa Bulgaria, sehemu ya Manispaa ya Veliko Tarnovo, Mkoa wa Veliko Tarnovo.","Dealets ni mji kaskazini mwa Bulgaria, sehemu ya manispaa ya Veliko Tarnovo, mkoa wa Veliko Tarnovo.",1
4898,Hii inazuia ugumu ndani ya nodi za kikundi na huficha kuunganishwa kwao na node zingine nje ya kikundi.,"Hii inazuia ugumu ndani ya nodi za kikundi, na huficha kuunganishwa kwao na nodi zingine nje ya kikundi.",1
4899,Hifadhi ya Kitaifa ya Petkeljärvi ni mbuga ya kitaifa katika mkoa wa Ilomantsi kaskazini mwa Karelia huko Ufini.,Hifadhi ya Kitaifa ya Petkeljärvi ni mbuga ya kitaifa huko Ilomantsi katika mkoa wa Karelia Kaskazini wa Ufini.,0
4901,"Kati ya idadi hii, 87.91 % ni watu wa kabila la Hungari, Warumi wa kabila 7.53 na Waromani wa kabila 4.43 %.","Kati ya idadi hii, asilimia 87.91 ni Waromania wa kabila, 7.53 % ni watu wa kabila na 4.43 % ni Warumi wa kabila.",0
4906,Alichaguliwa na Philadelphia 76ers katika raundi ya 7 (chaguo la 77 kwa jumla) ya Rasimu ya NBA 1967.,Alichaguliwa na Philadelphia 76ers katika raundi ya 7 (77 ya jumla) ya Rasimu ya NBA ya 1967.,1
4910,Tina Grey (1885 - 1985) alikuwa painia wa matibabu na dada wa msichana wa'glasgow 'Norah Neilson Grey.,Norah Neilson Grey (1885 - 1985) alikuwa painia wa matibabu na dada wa '; Glasgow Girl 'Apos; Tina Grey.,0
4913,"Chandler alizingatia kompyuta kama zana ya kujifunza, lakini alikataa Objectivism iliyopo ambayo ilitambua data kama habari, na habari kama maarifa.","Chandler aliona kompyuta kama zana ya kujifunza, lakini alikataa utaftaji mkubwa ambao ulitambua data kama habari na habari kama maarifa.",1
4914,Njia hizi za harakati za mawasiliano hutoka kwenye maeneo ya usoni ya ubongo.,Aina hizi za mawasiliano katika harakati za usoni hutoka katika maeneo yale yale ya ubongo.,0
4917,Tovuti hizi zinachukuliwa kuwa maeneo ya pembeni kwa makazi duni na viwango vya 56 na 96 mtawaliwa.,"Tovuti hizi zinachukuliwa kuwa duni kwa makazi ya kando, na viwango vya 56 na 96 mtawaliwa.",0
4930,"Meridi inajumuisha wakaazi wa Daykin, Alexandria, Magharibi, Fairbury, na Tobias, na kuunda Wilaya ya Shule ya Nebraska 303.","Meridi ina wakaazi wa Daykin, Alexandria, Magharibi, Fairbury na Tobias, na kuunda Wilaya ya Shule ya Nebraska 303.",1
4934,"John John Milton anamtaja Shakespeare na ananukuu Angela Warren `` Comus '': '' Chini ya glasi, baridi, mwanga wa wimbi ``.","Angela Warren anamtaja Shakespeare na ananukuu John Milton '' 'Comus' ': `` Chini ya Glassy, ​​baridi, na mwanga-wa kawaida wimbi' '.",0
4937,"Kati ya idadi hii, 87.91 % ni watu wa kabila la Hungari, Warumi wa kabila 7.53 na Waromani wa kabila 4.43 %.","Kati ya idadi hii, 87.91 % ni watu wa kabila la Hungari, 7.53 % ni Warumi wa kikabila na Kiromani wa kabila 4.43.",1
4939,Alihamia na wazazi wake akiwa na umri wa miaka 3 kutoka Estonia kwenda Finland na kwa sasa anaishi Helsinki.,Alihamia na wazazi wake kutoka Ufini kwenda Estonia akiwa na umri wa miaka 3 na kwa sasa anaishi Helsinki.,0
4943,"Wakati PPC imevurugika kwa muda, haswa PPC ya ulimwengu wa kulia, kumbukumbu kwenye saccades hudhoofishwa sana.","Wakati PPC imevurugika kwa muda, haswa PPC upande wa kulia, kumbukumbu ya saccades imedhoofishwa sana.",1
4944,"Joshua Pim alishinda Wilfred Baddeley, 6 - 4, 1 - 6, 7 - 5, 6 - 0.","Joshua Pim alimpiga Wilfred Baddeley, 6 - 4, 1 - 6, 7 - 5, 6 - 0.",1
4950,Sauti ya Shulman inaonyesha mambo ya `` glitch '' na inaonyesha ushawishi mkubwa wa IDM.,Sauti ya Shulman ina mambo ya `` glitch '' na inaonyesha ushawishi mkubwa wa IDM.,1
4951,"Wakati idadi kubwa ya IEs tofauti inahitajika, hii mara nyingi husababisha shida zaidi za upangaji wa uwezo na asili husababisha kutokuwa na utoaji wa IP.","Wakati idadi kubwa ya IEs tofauti inahitajika, kwa asili husababisha shida zaidi za upangaji katika uwezo na mara nyingi husababisha kutokuwa na utoaji wa IP.",0
4953,"Ni maili 20 kaskazini magharibi mwa Glasgow, Virginia na umbali wa maili mbili kusini mashariki mwa Roanoke, Virginia.","Ni maili 20 kaskazini-magharibi mwa Roanoke, Virginia na umbali wa maili mbili kusini mashariki mwa Glasgow, Virginia.",0
4956,Timu hiyo pia ilienda Asia mnamo 1953 na Australia mnamo Agosti 1959.,Mnamo 1953 timu ilienda Asia na Australia mnamo Agosti 1959.,1
4960,Warren Haynes alijiunga na bendi ya utalii na kurekodi ya David Allan Coe mnamo 1980 alipokuwa na umri wa miaka 20.,"Mnamo 1980, alipokuwa na miaka 20, David David Allan alijiunga na bendi ya Warren Haynes na bendi ya kurekodi.",0
4965,"Mnamo 1961, Herbert Herbert alikuwa mada ya `` hii ni mpango wako wa TV '' wakati alishangazwa na Eamonn Andrews.",Herbert alikuwa mada ya `` hii ni mpango wako wa TV '' mnamo 1961 wakati alishangazwa na Eamonn Andrews.,1
4966,"`` Fallbeil '' ilitumika mara ya mwisho huko Ujerumani Magharibi mnamo 1949, mnamo 1966 huko Ujerumani Mashariki.","`` Fallbeil '' ilitumika kwa mara ya mwisho huko Ujerumani Magharibi mnamo 1949, huko Ujerumani Mashariki mnamo 1966.",1
4970,"Worcestershire ni mji na mji wa kaunti ya Worcester, England.",Worcester ni mji na jiji la Worcestershire huko England.,0
4971,Baadaye aliitumia kama ishara kwa chama cha Nazi na kuiweka kwenye duara nyeupe na asili nyekundu kuitumia kama bendera.,"Baadaye aliitumia kama ishara kwa chama cha Nazi, na akaiweka kwenye duara nyekundu na msingi mweupe kwa matumizi kama bendera.",0
4973,"Khedi ni kijiji katika wilaya ya Bhopal ya Madhya Pradesh, India. Iko katika Berasia Tehsil.","Khedi ni kijiji katika Bhopal - Wilaya ya Madhya Pradesh, India. Iko katika Berasia Tehsil.",1
4975,"Inapendekeza mikataba ya kifedha iliyoandikwa na mashahidi wa kuaminika, ingawa kuna mzozo juu ya usawa wa shahidi wa kike.","Inapendekeza mikataba iliyoandikwa ya kifedha na mashahidi wa kike, ingawa kuna ugomvi juu ya usawa wa ushuhuda wa kuaminika.",0
4981,"Autism inazungumza wadhamini na kusambaza filamu fupi `` autism kila siku '', iliyotengenezwa na Lauren Thierry na Eric Solomon.","Autism inazungumza na kusambaza filamu fupi `` autism kila siku '', iliyodhaminiwa na Lauren Thierry na Eric Solomon.",0
4982,Huyghe alizaliwa huko Paris mnamo 1962 na anaishi na anafanya kazi huko Chile na New York.,Huyghe alizaliwa Chile na New York mnamo 1962. Huyghe anaishi na anafanya kazi huko Paris.,0
4989,"Kanda hii ya hali ya hewa inaonyeshwa na tofauti kubwa za joto za msimu, na joto hadi joto (na mara nyingi huwa na unyevu) na msimu wa joto kali.","Kanda hii ya hali ya hewa huonyeshwa na tofauti kubwa za joto za msimu, na joto kwa joto (na mara nyingi moto) msimu wa joto na msimu wa joto.",0
4994,"Alikufa mnamo Juni 30, 1954, wa saratani ya tumbo huko Claremore, Oklahoma. New York City ni nyumbani kwa Ukumbusho wa Lynn Riggs.","Alikufa kwa saratani ya tumbo huko New York mnamo 30 Juni 1954, na Claremore, Oklahoma ni nyumbani kwa Ukumbusho wa Lynn Riggs.",0
5001,Tipico Co Ltd na Tipico Casino Ltd ilianzishwa mnamo 2004 kama kampuni za biashara katika Jalada la Kimataifa la Mamlaka ya Huduma za Fedha za Malta.,Tipico Co Ltd na Tipico Casino Ltd ilianzishwa mnamo 2004 kama kampuni za kimataifa za biashara katika Usajili wa Biashara ya Mamlaka ya Fedha ya Malta.,0
5002,Jamii hii ni ya wachezaji wa mpira wa miguu wa Israeli ambao kwa sasa wanacheza au wamecheza katika moja ya ligi zisizo za Israeli.,Jamii hii ni ya wachezaji wa mpira wa miguu wa Israeli ambao kwa sasa wanacheza au wamecheza katika ligi yoyote isiyo ya Israeli.,1
5005,"`` Kila kitu lakini wewe '' ni wimbo wa 1945, ulioundwa na Duke Ellington na Harry James ulioandikwa na maandishi na Don George.",`` Kila kitu lakini wewe '' ni wimbo wa 1945 ulioundwa na Duke Ellington na Harry James na nyimbo zilizoandikwa na Don George.,1
5006,Toleo lililofuata liliundwa na kaka wa Robert Fuller Ron mnamo 1986.,Toleo lililofuata lilitolewa mnamo 1986 na kaka wa Robert Fuller Ron.,1
5015,"Uwezo wa konsonanti ni aina ya sauti ya uvular ambayo hutumika katika lugha zingine zinazozungumzwa ishara katika alfabeti ya kimataifa ya fonetiki, ambayo inawakilisha sauti hii,","Kuingiliana kwa konsonanti ni aina ya sauti ya uvular, inayotumiwa katika lugha zingine zinazozungumzwa. Alama katika alfabeti ya kimataifa ya fonetiki ambayo inawakilisha sauti hii ni",1
5018,Earl St Vincent alikuwa meli ya Ufaransa ambayo ilitekwa na kuwa mfanyabiashara wa Uingereza mnamo 1803.,Earl St Vincent alikuwa meli ya Ufaransa ambayo ilitekwa mnamo 1803 na kuwa mtu wa biashara ya Uingereza.,1
5024,"Alikuwa mzungumzaji aliyealikwa wa ICM huko Toronto mnamo 1924, mnamo 1932 huko Zurich, na mnamo 1936 huko Oslo.","Alikuwa msemaji aliyealikwa wa ICM huko Toronto mnamo 1924, huko Zurich mnamo 1932 na huko Oslo mnamo 1936.",1
5025,"Binti wa kwanza wa wanandoa ni Mohammad Javad Golpayegani, aliyeolewa na Boshra, mwana wa Mohammad Golpayegan, mkuu wa wafanyikazi wa Khamenei.","Binti wa kwanza wa wanandoa ni Mohammad Javad Golpayegani, aliyeolewa na Boshra, mwana wa Mohammad Golpayegan, mkuu wa wafanyikazi wa Khamenei.",1
5027,Kampuni hutoa jaribio kamili kwa huduma zake kwa madhumuni ya tathmini na pia ina wataalam kuanzisha makubaliano ya kiwango cha huduma kwa miradi sawa ya wakati.,Kampuni hutoa toleo la majaribio ya bure kwa huduma zake kwa madhumuni ya tathmini na pia ina wataalam kuanzisha makubaliano ya kiwango cha huduma kwa miradi sawa ya wakati wote.,0
5028,"Alihamia San Diego, California mnamo 1876, na kwa Dallas, Texas mnamo 1887.","Mnamo 1876, alihamia San Diego, California, na kwa Dallas, Texas mnamo 1887.",1
5030,"Nashua Silver Knights, sehemu ya Ligi ya Collegiate ya msimu wa joto, ni timu ya leo jijini.","Nashua Silver Knights, sehemu ya ligi ya sasa ya majira ya joto, ni timu ya pamoja ya jiji.",0
