id,sentence1,sentence2,label
3556,مثال کے طور پر ، سیربیرس کا اظہار امبیبینوں میں پچھلے ویسریل اینڈوڈرم میں ہوتا ہے ، اور چوہوں میں اس کا اظہار پچھلے ڈورسل اینڈوڈرم میں ہوتا ہے۔,مثال کے طور پر ، امبیبین میں سیربیرس کا اظہار پچھلے ڈورسل اینڈوڈرم میں ہوتا ہے اور چوہوں میں اس کا اظہار پچھلے ویسریل اینڈوڈرم میں ہوتا ہے۔,0
3561,اس عمل کے دوران ، اس نے ایملی کو دو ٹوک محسوس کیا اور اسے اسے مثالی تیمسن پایا۔,اس عمل کے دوران ، آخر کار اس نے ایملی کو دو ٹوک محسوس کیا ، اور اسے اسے مثالی تیمسن پایا۔,1
3564,دارالحکومت 1983 سے عابدجان ہے ، لیکن یاموسوکرو انتظامی مرکز ہے۔,1983 کے بعد سے دارالحکومت عابدجان ہے۔ تاہم ، یاموسوکرو انتظامی مرکز ہے۔,1
3566,`` 2 '' بینجمن ہو کی شادی 29 اگست 1806 کو جیفرسن کاؤنٹی میں الزبتھ کور کے ساتھ ، جسٹس آف پیس ، اسٹیفن فورڈ نے 29 اگست 1806 کو کی تھی۔,اسٹیفن اسٹیفن کی شادی 29 اگست 1806 کو جیفرسن کاؤنٹی ، الزبتھ کور میں ، بینجمن ہف ، جسٹس آف پیس نے کی تھی۔,0
3568,ہویگھے 1962 میں پیرس میں پیدا ہوئے تھے ، وہ چلی اور نیو یارک میں رہتے ہیں اور کام کرتے ہیں۔,ہوئگے 1962 میں چلی اور نیو یارک میں پیدا ہوئے تھے۔ ہوئگے پیرس میں رہتے ہیں اور کام کرتے ہیں۔,0
3574,نارمن میلانٹن گیڈیس ، پیدا ہوئے نارمن بیل گیڈیس ، (27 اپریل 1893 - 8 مئی 1958) ایک امریکی تھیٹر اور صنعتی ڈیزائنر تھا۔,نارمن بیل گیڈیس ، پیدا ہوئے نورمن میلانٹن گیڈیس (27 اپریل 1893 - 8 مئی 1958) ، ایک امریکی تھیٹر اور صنعتی ڈیزائنر تھا۔,0
3579,ہسپانوی خواتین کی قومی ٹیم بین الاقوامی اسکواش ٹیم کے مقابلوں میں اسپین کی نمائندگی کرتی ہے اور اس پر ریئل فیڈریکیئن ایسپولا ڈی اسکواش کے زیر انتظام ہے۔,اسپین ویمن کی قومی اسکواش ٹیم بین الاقوامی اسکواش ٹیم کے مقابلوں میں اسپین کی نمائندگی کرتی ہے ، اور اس پر ریئل فیڈریکیئن ایسپولا ڈی اسکواش کے زیر انتظام ہے۔,1
3584,ساؤتھ اینڈ میں ، کک تالاب ، جو پہلے جنوبی واٹوپا تالاب کے نام سے بھی جانا جاتا تھا ، لوریل جھیل کے مشرق میں اور دریائے ٹاونٹن کے مغرب میں واقع ہے۔,کک تالاب ، جو پہلے بھی لوریل لیک کے نام سے جانا جاتا تھا ، دریائے ٹاونٹن کے جنوبی سرے اور جنوبی واٹوپپا تالاب کے مغرب میں واقع ہے۔,0
3587,اس کے بچے مارون آئزنسٹڈٹ تھے ، جنہوں نے باربرا ، گلیڈیز آئزنسٹڈٹ ، ایرا آئزنسٹڈٹ سے شادی کی تھی ، جنہوں نے ڈیئرڈری ہولی سے شادی کی تھی ، اور ایلن آئزنسٹڈٹ ، جنہوں نے ہربرٹ کوہن سے شادی کی تھی۔,ان کے بچے باربرا تھے ، جنہوں نے ڈیئرڈری ہولی ، گلیڈیز آئزنسٹڈٹ ، ایرا آئزنسٹڈٹ سے شادی کی تھی ، جس نے ہربرٹ کوہن اور ایلن آئزنسٹڈٹ سے شادی کی تھی ، نے مارون آئزنسٹڈٹ سے شادی کی تھی۔,0
3590,ایسٹ ٹاونٹن ، برکلے ، اور نیو بیڈفورڈ کے علاقائی ہوائی اڈے میں چھوٹے طیاروں کے ذریعے ہوائی نقل و حمل کو مقامی طور پر فراہم کیا جاتا ہے۔,ایسٹ ٹاونٹن ، برکلے ، اور نیو بیڈفورڈ کے علاقائی ہوائی اڈے میں چھوٹے طیاروں کے ذریعہ ہوائی نقل و حمل کو مقامی طور پر فراہم کیا جاتا ہے۔,1
3591,عامر خان `` رنگ ڈی باسنتی '' میں مہرہ کی اسکرپٹ پڑھنے کے فورا. بعد کھیلنے پر راضی ہوگئے ہیں۔,عامر خان کی اسکرپٹ کو پڑھنے کے فورا. بعد ، مہرہ نے `` رنگ ڈی باسنتی '' میں کھیلنے پر اتفاق کیا۔,0
3597,اس اسٹیشن کو 1947 میں ارجنٹائن کے جزیروں پر اسٹیشن ایف یا `` `ونٹر آئلینڈ '' کے طور پر برٹش فاکلینڈ جزیرے پر انحصار سروے نے پیش کیا تھا۔,یہ اسٹیشن 1947 میں ونٹر آئلینڈ پر برطانوی فاک لینڈ جزیرے پر انحصار سروے اسٹیشن ایف ، یا `` ارجنٹائن جزیرے '' کے طور پر قائم کیا گیا تھا۔,0
3602,ایک نئی سالماتی ہستی (NME) میں ایک ایسی دوائی ہوتی ہے جو ایک فعال مووی ہے جسے ایف ڈی اے نے کبھی منظور نہیں کیا ہے یا امریکہ میں مارکیٹنگ نہیں کی ہے۔,ایک نیا سالماتی ہستی (NME) ایک ایسی دوا ہے جس میں ایک فعال جزو ہوتا ہے جسے ایف ڈی اے نے کبھی منظور نہیں کیا یا امریکہ میں مارکیٹنگ نہیں کی۔,0
3605,تاریک مادے کے لئے بالواسطہ ثبوت تاریک مادے پر اس کے کشش ثقل کے اثر و رسوخ سے حاصل ہوتے ہیں ، کیونکہ لیبارٹریوں میں کوئی دوسرا معاملہ نہیں دیکھا گیا ہے۔,تاریک مادے کے بالواسطہ ثبوت تاریک مادے پر اس کے کشش ثقل کے اثر و رسوخ سے حاصل ہوتے ہیں ، کیونکہ لیبارٹریوں میں مادے کے کوئی اور ذرات نہیں دیکھے گئے ہیں۔,1
3609,اوریگون کے شمال مشرق میں والووا پہاڑوں کے مشرق میں ، دریائے والووا ، دریائے والووا کی ایک آب و ہوا ہے۔,اس کے آس پاس دریائے لاسائن ہے ، جو شمال مشرقی اوریگون کے والووا پہاڑوں کے مشرق میں دریائے والووا کی ایک معاون ہے۔,0
3615,پہلا ، یا `` تنگ '' ، نظام Z = 0.712 کے ریڈ شفٹ پر (O III) اور دیگر آئنائزڈ عناصر کی سرخ لکیروں پر مشتمل ہے۔,پہلا یا `` تنگ '' نظام Z = 0،712 کے ریڈ شفٹ پر (O III) اور دیگر آئنائزڈ عناصر کی سرخ لکیروں پر مشتمل ہے۔,1
3617,جولائی کے اوائل میں ، ہارپر وہٹلی اور گیریٹ وہٹلی کے مجرم والد ، اور بینی کیمرون کے بھائی اسٹیو وہٹلی۔,گیریٹ وہٹلی پہلی بار جولائی کے اوائل میں شائع ہوا تھا۔ وہ ہارپر وہٹلی اور اسٹیو وہٹلی اور بینی کیمرون کے بھائی کا مجرم باپ ہے۔,0
3619,نیسبیٹ اور ولسن پیپر سے متاثر ہوکر ، پیٹر جوہسن اور ساتھیوں نے ایک نئی تکنیک کا استعمال کرتے ہوئے اپنی ترجیحات کے بارے میں مضامین کی بصیرت کی تحقیقات کی۔,نیسبیٹ اور ولسن پیپر سے متاثر ہوکر پیٹر جوہسن اور ان کے ساتھیوں نے ایک نئی تکنیک کا استعمال کرتے ہوئے مضامین کی اپنی ترجیحات پر بصیرت کا جائزہ لیا۔,1
3620,اس البم میں اس مواد کا ایک ریمکس شامل ہے جو اصل میں نرس کے ذریعہ زخم کے ساتھ ملا ہوا تھا اور 2007 میں منقطع ہونے کے ناطے جاری کیا گیا تھا۔,اس البم میں اس مواد کے ریمکس شامل ہیں جو اصل میں نرس کے ذریعہ زخم کے ساتھ جاری کیا گیا تھا اور 2007 میں منقطع ہونے کے ناطے ملایا گیا تھا۔,0
3621,شیرر تھنڈر برڈ ہوٹل ، لاس ویگاس کلب اور سہارا ہوٹل میں ایک سرمایہ کار تھا۔,شیرر تھنڈر برڈ ہوٹل ، لاس ویگاس کلب اور سہارا ہوٹل میں ایک سرمایہ کار تھا۔,1
3624,میٹ سے لے کر پیڈنگٹن سے جنوبی کینسنٹن اور جنوب میں مورگیٹ سے لے کر ٹاور ہل تک جنوب تک توسیع کرنے کی تجاویز قبول کی گئیں اور انہیں 29 جولائی 1864 کو شاہی رضامندی ملی۔,میٹ سے لے کر جنوب میں پیڈنگٹن سے جنوبی کینسنٹن اور مشرق سے مورگیٹ سے ٹاور ہل تک کی تجاویز کو قبول کیا گیا اور 29 جولائی 1864 کو رائل رضامندی حاصل کی گئی۔,0
3629,اس تناظر میں تیر اندازی کو `` امپیلمنٹ آرٹس '' میں سے ایک کے طور پر بھی جانا جاتا ہے ، یہ ایک ایسا زمرہ ہے جس میں بعض اوقات چھری پھینکنے اور شوٹنگ شامل ہوتی ہے۔,اس تناظر میں تیر اندازی کو `` امپیلمنٹ آرٹس '' میں سے ایک کے نام سے بھی جانا جاتا ہے ، یہ ایک زمرہ ہے جس میں بعض اوقات چھری پھینکنے اور تیز شاٹنگ مظاہرے شامل ہوتے ہیں۔,1
3630,ایک تاریک اعتکاف ایک ایسی جگہ میں اعتکاف کی ایک واحد جگہ ہے جو مکمل طور پر روشنی کے بغیر ہے۔,ایک تاریک اعتکاف ایک ایسی جگہ میں ایک تنہا اعتکاف ہے جو روشنی سے مکمل طور پر غیر حاضر ہے۔,1
3647,1950 کی دہائی کے اوائل میں ، فیمنگھی نے ایسے کام تخلیق کرنا شروع کردیئے جو خلاصہ آرٹ اور تعمیری فن کے عناصر شامل تھے۔,1950 کی دہائی کے اوائل میں ، فیمنگھی نے ایسے کام تخلیق کرنا شروع کیے جو تعمیری فن تھے ، جس میں تجریدی فن کے عناصر شامل تھے۔,0
3651,کانٹینینٹل لیگ تیسرے بڑے کلبوں پر مشتمل ایک نئی لیگ بنانے کی آخری سنجیدہ کوشش تھی۔,کانٹینینٹل لیگ تیسرے بڑے کلبوں کی نئی لیگ بنانے کی آخری سنجیدہ کوشش تھی۔,1
3652,یہ ٹورنامنٹ کا چھٹا ایڈیشن اور 2013 - 14 IRB سیونس ورلڈ سیریز کا تیسرا اسٹاپ تھا۔,یہ ٹورنامنٹ کا چھٹا ایڈیشن اور 2013 - 14 IRB سیونس ورلڈ سیریز کا تیسرا اسٹیشن تھا۔,1
3657,یہ اسٹیشن راک آئلینڈ ڈسٹرکٹ میٹرا لائن کا ایک حصہ ہے جو شکاگو لوپ میں جولیٹ اور لاسل اسٹریٹ اسٹیشن کے درمیان چلتا ہے۔,یہ اسٹیشن لاسل اسٹریٹ اسٹیشن میٹرا لائن کا ایک حصہ ہے جو شکاگو لوپ میں جولیٹ اور راک آئلینڈ ڈسٹرکٹ کے مابین چلتا ہے۔,0
3662,دیئے گئے اعداد و شمار کے سلسلے میں ٹاپولوجیکل ویکٹر اسپیس فارمولا 13 کو `` شروعاتی آبجیکٹ '' یا `` ابتدائی ڈھانچہ کہا جاتا ہے۔,ابتدائی ویکٹر اسپیس فارمولا 13 کو دیئے گئے اعداد و شمار کے سلسلے میں ابتدائی آبجیکٹ `` یا '' ٹوپولوجیکل ڈھانچہ کہا جاتا ہے۔,0
3666,یہ بروس پیلٹرو کی بیوہ اور اداکارہ گیوینتھ پیلٹرو اور ڈائریکٹر جیک پیلٹرو کی والدہ ہیں۔,وہ بروس پیلٹرو کی بیوہ اور اداکارہ گیوینتھ پیلٹرو اور ڈائریکٹر جیک پیلٹرو کی والدہ ہیں۔,1
3675,نیو اورلینز کے ڈیبول اور اوون آرکیٹیکٹس تھے اور موبائل کا جی اے چیمبلن ٹھیکیدار تھا۔,معمار نیو اورلینز کے ڈیبول اور اوون تھے ، اور موبائل سے جی اے چیمبلن ٹھیکیدار تھے۔,1
3678,دریائے بریزا رومانیہ میں دریائے جیمرٹلوئی کی ایک معاون ہے۔,دریائے بریزا رومانیہ میں دریائے جیمرٹلوئی کی ایک معاون ہے۔,1
3682,دوسرا ایڈیٹر ہربرٹ ویسلز (2009 سے) ہے ، چیف ایڈیٹر مارکس ارمرٹ (2002 سے) ہیں۔,چیف ایڈیٹر ہربرٹ ویسلز (2009 سے) ہیں ، دوسرا ایڈیٹر مارکس ارمرٹ (2002 سے) ہے۔,0
3690,17 اگست 1865 کو ، نیو یارک کے تیسرے رضاکار - 16 ویں نیو یارک کے رضاکار کیولری کے ساتھ کیولری کو 13 ویں نیو یارک کے عارضی گھڑسوار میں مستحکم کیا گیا۔,17 اگست ، 1865 کو ، نیو یارک کے 13 ویں رضاکار کیولری کو 16 ویں نیو یارک کے رضاکار کیولری کے ساتھ مستحکم کیا گیا تاکہ نیو یارک کے تیسرے عارضی گھڑسوار کی تشکیل کی جاسکے۔,0
3694,آج ، ان میں سے زیادہ تر بلغاریہ میں رہتے ہیں ، کچھ اب بھی یونان میں ہیں۔,ان میں سے اکثریت آج یونان میں رہتی ہے ، کچھ اب بھی بلغاریہ میں ہیں۔,0
3699,1937 میں ، جیرالڈ نے اپنی اہلیہ ماریہ ، بیٹے ہکسلے ، اور دوست میتھیو ہکسلے کے ساتھ ہالی ووڈ منتقل کیا۔,1937 میں ، جیرالڈ نے اپنی اہلیہ ، ماریہ ، بیٹے ہکسلے ، اور دوست میتھیو ہکسلے کے ساتھ ہالی ووڈ منتقل کیا۔,1
3705,1924 کے موسم گرما میں وہ آئل بوم میں سماک اوور کے قریب نورفلیٹ کے ایک دفتر میں کام کرنے جنوبی آرکنساس میں یونین کاؤنٹی گیا تھا۔,1924 کے موسم گرما میں ، وہ جنوبی آرکنساس میں یونین کاؤنٹی گئے تھے تاکہ سماک اوور کے قریب نورفلیٹ کے ایک دفتر میں تیل کے عروج میں کام کریں۔,1
3706,یاماتو کالونی ، کیلیفورنیا کیلیفورنیا کے لیونگسٹن میں ایک جاپانی زرعی برادری تھی۔,کیلیفورنیا کیلیفورنیا کے لیونگسٹن ، یاماتو کالونی میں ایک جاپانی زرعی برادری تھی۔,0
3707,سوٹو فورٹ ورتھ میں پیدا ہوا تھا ، لیکن وہ ایک سال کی عمر میں میکسیکو میں مونٹیرری منتقل ہوگیا تھا۔,سوٹو میکسیکو کے مونٹیرے میں پیدا ہوا تھا ، لیکن وہ ایک سال کی عمر میں فورٹ ورتھ چلا گیا تھا۔,0
3713,نومبر 1989 میں ، ڈیلنی نیو یارک اسٹاک ایکسچینج کی ممبر تھیں اور ہینڈرسن برادرز ، انکارپوریشن ، اور بیئر ویگنر میں سینئر منیجنگ ڈائریکٹر بن گئیں۔,نومبر 1989 میں ، ڈیلنی نیو یارک اسٹاک ایکسچینج کی ممبر بنی اور ہینڈرسن برادرز ، انکارپوریشن ، اور بیئر ویگنر میں سینئر منیجنگ ڈائریکٹر بن گئی۔,1
3716,دوسرے مضامین میں اس نے شمان منصوبے کے تحت معاشی نظریات کی تعریف کی اور یورپی مشترکہ مارکیٹ میں توسیع کی تعریف کی۔,دوسرے مضامین میں ، اس نے شمان منصوبے کے تحت معاشی نظریات کی تعریف کی اور مشترکہ یورپی مارکیٹ میں توسیع کی تعریف کی۔,1
3717,انہوں نے مزید کہا کہ اس واقعے کے فورا بعد ہی عصمت دری ہوئی۔,انہوں نے مزید کہا کہ مذکورہ واقعہ پیش آنے کے فورا بعد ہی عصمت دری ہوئی۔,1
3719,دیگر سرکاری عالمی چیمپین شپ کا آغاز اس طرح ہوا: برازیل کے ڈرافٹس ، 1985 میں۔ روسی ڈرافٹس ، 1993 میں ؛ ترک ڈرافٹس ، 2014 میں۔,دیگر سرکاری عالمی چیمپین شپ کا آغاز اس طرح ہوا: 1985 میں برازیلین ، 1993 میں ترکش ، 2014 میں روسی میں۔,0
3720,یہ اجلاس شہر میں مختلف طاقتور یا بااثر مردوکانوں کے بہت سے میسینجرز کی آمد سے پرنس کے لئے مختلف کھانے کے دعوت ناموں کے ساتھ رکاوٹ ہے۔,اس اجلاس میں شہر میں مختلف طاقتور یا بااثر مردوکانوں کے مختلف میسینجرز کی آمد سے پرنس کے کھانے کے لئے بہت سے دعوت نامے میں خلل پڑا ہے۔,1
3723,ایڈولف ہٹلر سے معاشی طور پر مشورہ کرنے کے لئے ولہیلم کیپلر نے 1932 میں کونو میں شمولیت اختیار کی۔,1932 میں ، کونو نے ایڈولف ہٹلر کو معاشی طور پر مشورہ دینے کے لئے ولہیلم کیپلر میں شمولیت اختیار کی۔,0
3729,یہ رقص ان کے 1989 کے البم `` زہریلا تباہی '' کے ، خروج کے گانے `` دی شاندار والٹز '' کے لئے ایک الہام تھا۔,یہ رقص خروج کے لئے ایک الہام تھا - 1989 سے اس کے البم `` شاندار تباہی '' کا گانا `` زہریلا والٹز ''۔,0
3730,فروری کے شروع میں اطلاع دی گئی آگ کی تعداد 73 پر تھی جس میں 26 کنٹرول نہیں تھا ، اور متوقع وقت آگ کے ایک اور مہینے پر قابو پانے کا ہے۔,فروری کے آغاز میں اطلاع دی گئی آگ کی تعداد 73 تھی جس میں 26 قابو سے باہر تھا اور توقع ہے کہ آگ کے ایک اور مہینے پر قابو پانے کا وقت ہوگا۔,1
3733,دریائے ویلیا لوئی لیمبی یا لوم دریائے رومانیہ میں دریائے آئیمون کی ایک معاون ہے۔,دریائے ویلیا لوئی لیمبی یا لوم دریائے رومانیہ میں دریائے `` انک '' کی ایک آب و ہوا ہے۔,1
3734,2015 میں ، فلوریڈا کے محکمہ تعلیم نے کمشنر پام اسٹیورٹ کا اعلان کیا تھا کہ وہ فلوریڈا کالج سسٹم کے چانسلر کے طور پر میڈلین پومریگا کی نامزدگی کا اعلان کیا گیا تھا۔,2015 میں ، فلوریڈا کے محکمہ تعلیم کے کمشنر پام اسٹیورٹ نے میڈلین پومریگا کو فلوریڈا کالج سسٹم کے چانسلر کے طور پر تقرری کا اعلان کیا۔,1
3745,1993 میں ، جب پلاٹزر نے ایلینٹاؤن میں اپنا دوسرا ریستوراں کھولا تو ، اس نے اپنے دادا پیٹر جوزف وہلیہن کے اعزاز کے لئے پی جے وہلیہن کا نام تبدیل کردیا۔,1993 میں ، جب پیٹر جوزف وہلیہن نے ایلین ٹاؤن میں اپنا دوسرا ریستوراں کھولا تو اس نے اپنے دادا ، پلاٹزر کے اعزاز میں پی جے وہلیہن کا نام تبدیل کردیا۔,0
3750,بحیرہ مرجان کی لڑائی کے بعد ، `` بارنیٹ '' نے نومیا سے سان ڈیاگو میں یو ایس ایس لیکسنٹن (سی وی 2) سے 1،360 زندہ بچ جانے والوں کو منتقل کیا۔,بحیرہ کورل کی لڑائی کے بعد ، `` بارنیٹ نے 1،360 زندہ بچ جانے والوں کو یو ایس ایس لیکسنٹن (سی وی 2) سے نومیا سے سان ڈیاگو منتقل کیا۔,1
3752,اس تیاری کو ڈاکٹر پیٹرک پیج اور ان کی ٹیم نے پیٹنٹ کیا تھا اور 2007 میں جنکیوٹیکس نے ایجاد کیا تھا۔,اس کمپاؤنڈ کی ایجاد ڈاکٹر پیٹرک پیج اور ان کی ٹیم نے کی تھی ، اور 2007 میں جنکیوٹیکس نے پیٹنٹ کیا تھا۔,0
3754,سینٹ لوئس میں عام طور پر پائے جانے والے فوسلز میں برائوزوان مرجان `` لیتھوسٹروشن '' اور `` لیتھوسٹروشنیلا '' اور روگوسان `` Fenestrellina '' شامل ہیں۔,سینٹ لوئس میں اکثر پائے جانے والے فوسلز میں روگوسن مرجان '' لیتھوسٹروشن `` اور '' لیتھو اسٹرووشنیلا `` اور برائوزوان '' فینسٹرییلینا `` شامل ہیں۔,0
3755,پروپلیڈیم پیلسنری سمندری سست کی ایک قسم ہے ، ایک سچا لیمپیٹ ، ایک سمندری گیسٹروڈ مولسک جس میں لیٹیڈی فیملی میں واقع ہے ، جو سچے لمپٹس کے خاندانوں میں سے ایک ہے۔,پروپلیڈیم پیلسنری سمندری سست کی ایک قسم ہے ، ایک سچا لیمپیٹ ، لیپٹیڈی خاندان میں ایک مناسب گیسٹروپڈ مولسک ، سمندری لیمپیٹ کے کنبے میں سے ایک ہے۔,0
3757,سپیکٹرم ایروناٹیکل ایک بزنس جیٹ ڈویلپر ہے جو کارلس آباد ، کیلیفورنیا میں مقیم ہے ، جس میں ہسپانوی کانٹا ، یوٹاہ میں ایک ترقیاتی مرکز ہے۔,سپیکٹرم ایروناٹیکل ایک بزنس جیٹ ڈویلپر ہے جو کارلسباد ، کیلیفورنیا میں مقیم اس کا ترقیاتی مرکز ہے جس میں ہسپانوی فورک ، یوٹاہ میں واقع ہے۔,1
3774,کیلیفورنیا کے تبورون میں پیدا ہوئے ، وہ نیو یارک کے بروکلین میں انتقال کر گئے۔,وہ نیو یارک کے بروکلین میں پیدا ہوا تھا ، کیلیفورنیا کے شہر تبورون میں فوت ہوا۔,0
3775,یہ ڈرامہ 1631 میں اس کے ذیلی عنوان کے تحت چھپا تھا ، `` اسکول آف تکمیلی '' ، کتاب فروش فرانسس کانسٹیبل کے لئے الزبتھ ایلڈے کے ذریعہ شائع کردہ ایک کوارٹو میں۔,یہ ٹکڑا 1631 میں اس کے ذیلی عنوان `` اسکول آف تکمیل '' کے تحت کتاب فروش فرانسس کانسٹیبل کے لئے الزبتھ ایلڈے کے ذریعہ شائع ہونے والے ایک کوارٹو میں چھپا تھا۔,0
3782,جارج ڈان نے 1818 میں جبرالٹر کے لیفٹیننٹ جنرل سر فلپ پارکر کنگ کی تعریف کے طور پر کیپ ڈان کا نام ان کے نام پر رکھا تھا۔,کیپ ڈان کا نام 1818 میں فلپ پارکر کنگ نے جبرالٹر کے لیفٹیننٹ گورنر جنرل سر جارج ڈان کی تعریف کے طور پر کیا تھا۔,0
3795,وہ 12 ستمبر 1943 کو ٹیکساس کے گالوسٹن سے روانہ ہوئی اور 16 ستمبر کو کلیدی مغرب پہنچی۔,وہ 12 ستمبر 1943 کو کلیدی مغرب سے روانہ ہوئی ، اور 16 ستمبر کو ٹیکساس کے گالوسٹن پہنچی۔,0
3797,اس کا آپریشن سرکاری ریلوے کمپنی ، کیمینز ڈی فیر لکسمبرژوز کے ذریعہ کیا جاتا ہے۔,اس کی ملکیت حکومت کی ملکیت والی ریلوے کمپنی ، کیمینز ڈی فیر لکسمبرژوز کی ملکیت ہے۔,0
3799,میسن نے 22 فروری ، 2013 کو نشر ہونے والے واقعہ کے دوران گلوکنر کی حیثیت سے اپنی پہلی اسکرین پیش کی۔,اس واقعہ کے دوران گلوکنر کی حیثیت سے اس کی پہلی اسکرین پیشی 22 فروری ، 2013 کو نشر کی گئی تھی۔,1
3807,1920 کی دہائی میں سالٹ لیک سٹی اور پھر اوگڈن یوٹاہ میں جانے کے بعد ، رابرٹسن اور اس کے اہل خانہ 1937 میں میپلٹن یوٹاہ میں آباد ہوئے۔,1920 کی دہائی میں اوگڈن یوٹاہ اور پھر سالٹ لیک سٹی جانے کے بعد ، رابرٹسن اور ان کے اہل خانہ 1937 میں میپلٹن یوٹاہ میں آباد ہوئے۔,0
3815,29 ستمبر 1874 کو ، اینیٹ نے سیموئل کرم کی بیٹی امیلیا کرم برائنٹ سے شادی کی ، اور ان کی ایک بیٹی تھی۔,اینیٹ امیلیا کرم نے 29 ستمبر 1874 کو سموئیل کرم کی بیٹی برائنٹ سے شادی کی۔ ان کی ایک بیٹی تھی۔,0
3822,یہ قصبہ دریائے توریہ کے مغربی کنارے پر ، `` ہورٹا ڈی والنسیا '' کے دائیں سرے پر واقع ہے۔,یہ قصبہ دریائے توریہ کے مغربی ساحل پر ، `` ہورٹا ڈی والنسیا '' کے دائیں کنارے پر واقع ہے۔,1
3824,ان بدعات نے بی آر ٹی سسٹم کی زیادہ سے زیادہ بڑھتی ہوئی صلاحیت کو 35،000 مسافروں تک فی گھنٹہ حاصل کیا۔,ان بدعات کے ساتھ ، بی آر ٹی سسٹم کی زیادہ سے زیادہ صلاحیت فی گھنٹہ 35،000 مسافروں تک بڑھا دی گئی۔,0
3825,اگلا ٹاؤن ہال 1627 میں باروک اسٹائل میں بنایا گیا تھا اور اسے 1650 ، 1653 ، 1735 اور 1779 میں نقصان پہنچا تھا۔,اگلے ٹاؤن ہال کو 1627 میں باروک اسٹائل میں نقصان پہنچا تھا اور اسے 1650 ، 1653 ، 1735 اور 1779 میں تعمیر کیا گیا تھا۔,0
3830,اس واقعہ کو چک تیتھم نے لکھا تھا اور اس کی سربراہی فریڈ سیویج نے کی تھی۔,اس کا نتیجہ فریڈ سیجج نے لکھا تھا اور اس کی ہدایت کاری چک تیتھم نے کی تھی۔,0
3831,دریائے ہوڈیاسا رومانیہ میں دریائے بریڈو کی ایک معاون ہے۔,دریائے ہوڈیاسا رومانیہ میں دریائے بریڈو کی ایک معاون ہے۔,1
3832,اسرائیل امریکی جاز ٹرومبونسٹ کائی ونڈنگ اور جے جے جانسن کا ایک البم ہے جس میں 1968 میں ریکارڈ کی گئی پرفارمنس پیش کی گئی تھی اور سی ٹی آئی لیبل پر جاری کیا گیا تھا۔,اسرائیل امریکی جاز ٹرومبونسٹ کائی ونڈنگ اور جے جے جانسن کا ایک البم ہے جس میں 1968 میں شائع ہوا تھا اور سی پر ریکارڈ کیا گیا تھا۔,0
3837,NVIDIA نے 7 دسمبر ، 2017 کو باضابطہ طور پر NVIDIA ٹائٹن V کا اعلان کیا۔,NVIDIA ٹائٹن V کا سرکاری طور پر NVIDIA نے 7 دسمبر ، 2017 کو اعلان کیا تھا۔,1
3839,قدیم یونانی مورخ تھوکائڈائڈس نے لکھا ہے کہ زرعیوں کا تھریسی قبیلہ پیرنک کی مدت میں رہتا ہے۔,قدیم یونانی مورخ تھوکائڈائڈس نے لکھا ہے کہ پرنک کی زندگی میں تھریسیئن قبیلہ زرعیوں کے قبیلے میں رہتا ہے۔,1
3840,جوشوا پِم نے ولفریڈ بڈلی ، 6 - 4 ، 1 - 6 ، 7 - 5 ، 6 - 0 کو شکست دی۔,ولفریڈ بڈلی نے جوشوا پم کو شکست دی ، 6 - 4 ، 1 - 6 ، 7 - 5 ، 6 - 0,0
3843,بہراوال ہندوستان کے مدھیہ پردیش کے بھوپال ضلع کا ایک گاؤں ہے۔ یہ بیراسیا تحصیل میں واقع ہے۔,بہراوال ہندوستان کے مدھیہ پردیش کے بھوپال ضلع کا ایک گاؤں ہے۔ یہ بیراسیا تحصیل میں ہے۔,1
3849,اعلی درجہ حرارت اور اعلی ہائیڈروجن جزوی دباؤ پر ، ہائیڈروجن کاربن اسٹیل مرکب میں پھیلا سکتا ہے۔,اعلی درجہ حرارت اور اعلی ہائیڈروجن جزوی دباؤ کے ساتھ ، ہائیڈروجن کاربن اسٹیل مرکب میں پھیلا سکتا ہے۔,1
3857,جیول ڈی ویسٹ ندی رومانیہ میں دریائے جیدانول کی ایک معاون ہے۔,دریائے جیول ڈی بنیان رومانیہ میں دریائے جیدانول کی ایک معاون ہے۔,1
3860,سوویت دور کے اختتام پر دو محفوظ آرمینیائی گرجا گھروں کی باقیات جزوی طور پر تباہ کردی گئیں۔,اب بھی محفوظ آرمینیائی گرجا گھروں کی باقیات سوویت دور کے اختتام پر جزوی طور پر تباہ ہوگئیں۔,1
3861,یہ گانا ایف ایکس نیٹ ورک ٹیلی ویژن سیریز ، `` سنز آف انارکی '' کے چھٹے سیزن کے دوسرے پرومو میں پیش کیا گیا تھا۔,یہ گانا ایک ٹیلی ویژن سیریز ایف ایکس نیٹ ورک ، `` سنز آف انارکی '' کے دوسرے سیزن کے لئے چھٹے پرومو میں پیش کیا گیا تھا۔,0
3867,مارشل اسکاٹ III یکم جون 2017 سے ایک سپرنٹنڈنٹ ہے ، چیف اکیڈمک آفیسر لیزا مویا ہیں ، چیف ٹکنالوجی آفیسر ، جوش سولس,ڈاکٹر مارشل اسکاٹ III یکم جون 2017 سے سپرنٹنڈنٹ ہیں۔ چیف اکیڈمک آفیسر لیزا مویا ہیں۔ چیف ٹکنالوجی آفیسر جوش سولس ہیں۔,1
