premise,choice1,choice2,question,label,idx,changed
اس شخص کی ہنگامی سرجری ہوئی۔,اس نے اپنا غصہ کھو دیا۔,اسے دل کا دورہ پڑا۔,cause,1,333,False
آدمی کے ہاتھوں کے پٹھوں بے حس تھے۔,اس نے اپنے بازو جوڑ دیئے۔,اس نے اپنے ہاتھوں کو دھکیل دیا۔,cause,0,334,False
اس شخص نے ابرو اٹھائے۔,وہ حیرت زدہ تھا۔,اسے مایوسی محسوس ہوئی۔,cause,0,335,False
میں نے اپنے ساتھی کی غلطی کو معاف کردیا۔,مجھے یقین ہے کہ اس کے ارادے اچھے تھے۔,مجھے یقین ہے کہ اسے بہتر احساس ہوا۔,cause,0,336,False
اس شخص نے سگریٹ نوشی بند کردی۔,اس نے زیادہ مشق کرنا شروع کردی۔,وہ جلدی چلنے لگا۔,effect,0,337,False
اس عورت نے اپنے حملہ آور کو ناک میں مکے مارے۔,اس کے حملہ آور کی لاش فوت ہوگئی۔,حملہ آور نے خون بہنے لگا۔,effect,1,338,False
تیر کا ہدف چھوٹ گیا۔,اس شخص نے غلط کو نشانہ بنایا۔,وہ شخص کھیل ہار رہا تھا۔,effect,0,339,False
مکان مالک نے دعوی کیا کہ تباہ کن اس کے گھر آرہا ہے۔,اس نے گھر کے نیچے ایک ماؤس دریافت کیا۔,اس نے اپنے کمرے میں چیونٹیوں کا ایک باکس رکھا۔,cause,0,340,False
میں نے اپنے مہمان کو مشورہ دیا کہ ہم رات کے کھانے کے لئے باہر جائیں۔,میں کچھ بھی تیار کرنے میں بہت تھکا ہوا تھا۔,میرے مہمان بہت لمبا رہے۔,cause,0,341,False
لڑکی نے اپنے بھائی کو اپنی ڈائری پڑھتے ہوئے پکڑا۔,اس نے اپنی ڈائری چھپانے لگی۔,اسے ایک نئی ڈائری ملی۔,effect,0,342,False
وہ عورت کرایہ کے لئے رقم سے بھاگ گئی۔,اس نے اوور ٹائم کام کیا۔,اس نے اپنی ملازمت چھوڑ دی۔,effect,0,343,False
بچے کا ہاتھ اچانک بحال ہوگیا۔,اس نے گرم چولہے کو چھو لیا۔,اس نے کتے کے سر کو چھو لیا۔,cause,0,344,False
کمپنی صارفین کے اطمینان کی پیمائش کرنا چاہتی تھی۔,انہوں نے نئے صارفین کو چھوٹ کی پیش کش کی۔,انہوں نے مؤکلوں پر تحقیق کی۔,effect,1,345,False
لکڑی کا فرش پھٹ گیا۔,لڑکے نے تکیوں کو صوفے پر پھینک دیا۔,لڑکا ایک کرسی کو فرش پر گھسیٹا۔,cause,1,346,False
میں نے اپنا چہرہ ڈھانپ لیا۔,میرے دشمن نے مجھ پر الزام لگایا۔,میرے دشمن نے اپنی مٹھیوں کو کلینچ کیا۔,cause,1,347,False
مشہور مجسمہ جل گیا۔,یہ روشنی سے مارا گیا تھا۔,لوگ اسے خراج عقیدت پیش کرنے آئے تھے۔,cause,0,348,False
میں نے ٹیبل پر پھل ہٹا دیا۔,پھل نے بیج حاصل کیے۔,مکھیوں نے پھلوں کو گھیر لیا۔,effect,1,349,False
خاتون گٹھری کھلاڑی نے ریشوں کو تقسیم کیا۔,اس نے اپنی انگلیوں کی طرف اشارہ کیا۔,اس نے اپنی ٹخنوں کو ہلا کر رکھ دیا۔,cause,1,350,False
بچے کے جوتوں کا پٹا بند تھا۔,اس نے اسے بند کرنے کا طریقہ سیکھا۔,وہ کھیل کے میدان میں بھاگ گیا۔,cause,1,351,False
میں کتاب سے متوجہ تھا۔,میں نے کتاب واپس کردی۔,میں نے بہت وقت ضائع کیا۔,effect,1,352,False
اس شخص کے اپنے والدین کی طرح ہی عقائد تھے۔,اس کے والدین نے اسے راضی کیا۔,اس کے والدین نے اسے مسترد کردیا۔,effect,0,353,False
کار آہستہ آہستہ رکنے لگی۔,یہ گیس سے بھاگ گیا۔,ڈرائیور سو گیا۔,cause,0,354,False
اس شخص نے دھوپ میں آئس کریم کھائی۔,آئس کریم نے اپنا ذائقہ کھو دیا۔,آئس کریم شنک سے گر گئی۔,effect,1,355,False
میں نے ڈرائنگ کو الماری میں لٹکا دیا۔,قالین گندا لگ رہا تھا۔,دیواریں خالی لگ رہی تھیں۔,cause,1,356,False
میں نے اپنی ملازمت جلدی چھوڑ دی۔,مجھے سر درد تھا۔,میرے باس نے میٹنگ کی۔,cause,0,357,False
کتے نے قالین کو گندگی سے دوچار کیا۔,اس نے خود کتے کو ڈانٹا۔,اس نے خود کتے کو تحفہ دیا۔,effect,0,358,False
میں نے اپنے دوست سے معافی مانگی۔,میرے دوست نے مجھے معاف کردیا۔,میرا دوست ناراض تھا۔,effect,0,359,False
وہ شخص بھیڑ سے مختلف تھا۔,اس نے کندھے کا بیگ اٹھایا۔,اس نے نیین ٹی شرٹ پہنی تھی۔,effect,1,360,False
گواہ نے حلف میں قسم کھائی۔,اس نے اپنی گواہی مکمل کی۔,اس پر جھوٹا الزام عائد کیا گیا تھا۔,effect,1,361,False
عورت نے اپنے بالوں کو رنگ دیا۔,وہ نیا دیکھنا چاہتا تھا۔,وہ ان کو ملا دینا چاہتا تھا۔,cause,0,362,False
تارکین وطن کو غیر قانونی طور پر ملک میں رہنے کے الزام میں گرفتار کیا گیا تھا۔,انہیں نوکریاں مل گئیں۔,انہیں ملک سے ہٹا دیا گیا۔,effect,1,363,False
عوامی اسپیکر نے ایک لطیفہ کیا۔,سامعین رو پڑی۔,سامعین رک گئے۔,effect,0,364,False
میں نے سورج کی طرف دیکھا۔,سورج نے مجھ پر مارا پیٹا۔,سورج نے میری جلد کو نرم کردیا۔,effect,0,365,False
مجھے تھکا ہوا محسوس ہوا۔,میں نے اپنی ناک سے گہری سانس لی۔,میں اپنے گھر گیا۔,effect,1,366,False
گوشت کاٹنا مشکل تھا۔,چاقو غائب تھا۔,گوشت کچا تھا۔,cause,0,367,False
اس عورت نے دیوالیہ پن کا اعلان کیا۔,اسے نقد ادائیگی موصول ہوئی۔,اسے بہت بڑا قرض دیا گیا تھا۔,cause,1,368,False
میرے دوست کے اپارٹمنٹ میں لائٹس آن کردی گئیں۔,میں نے سوچا کہ کیا وہ باہر ہے؟,میں نے اس سے ملنے کا فیصلہ کیا۔,effect,1,369,False
میں نے اپنی ناک کے نیچے ایک پھول رکھا۔,پنکھڑیوں نے پھول مہیا کیے۔,مجھے اور کی بو آ رہی ہے۔,effect,1,370,False
اس عورت کو مثبت خیالات سے دوچار کردیا گیا۔,وہ اپنے بچپن کے دوست کے ساتھ مل گیا۔,وہ اپنے بچوں پر چیخ اٹھی۔,effect,0,371,False
طالب علم نے کاغذ ملتوی کردیا۔,اس نے ابتدائی کاغذ بھیج دیا۔,اس نے کاغذ نامکمل بھیجا۔,effect,1,372,False
میری کار ٹوٹ گئی۔,میں دکانوں پر گیا۔,میں نے میکینک کو فون کیا۔,effect,1,373,False
میں نے متن کو مسترد کردیا۔,یہ نامعلوم تھا۔,یہ ناقابل تلافی تھا۔,cause,1,374,False
پرندے نے اپنے پروں کو پھڑپھڑا۔,اس نے انڈے دیئے۔,وہ اونچائی پر چڑھ گیا۔,effect,1,375,False
میں نے اسے گیراج تک ایک چھوٹے سے ڈرائیو وے میں کھڑا کیا۔,گیراج کھلا تھا۔,گیراج بھرا ہوا تھا۔,cause,1,376,False
مجرم نے شکار کو گولی مارنے کا ارادہ کیا۔,مجرم نے بندوق نیچے رکھ دی۔,مجرم نے اس کا ہاتھ اٹھایا۔,effect,1,377,False
میں ہفتے کے آخر کا منتظر تھا۔,میں نے اپنے چچا کے جنازے میں شرکت کا ارادہ کیا۔,میں نے اپنے دوست کی شادی میں شرکت کا ارادہ کیا۔,cause,1,378,False
میں نے بہت وقت ضائع کیا۔,میرے بہت اچھے خیالات تھے۔,میں متلی تھا۔,cause,0,379,False
متن ناقابل تلافی دستاویزات پر چھپا ہوا تھا۔,پرنٹر کی تھوڑی سی سیاہی تھی۔,پرنٹر کاغذ نہیں لے رہا تھا۔,cause,0,380,False
قومی ترانہ اسٹیڈیم میں کھیلا گیا تھا۔,شائقین جھنڈے کی طرف متوجہ ہوئے۔,شائقین اسٹیڈیم کی طرف بھاگے۔,effect,0,381,False
چٹنی میں ذائقہ کی کمی تھی۔,میں نے اسے سنبھالا۔,میں نے نمک شامل کیا۔,effect,1,382,False
میں نے تولیوں کو روشنی میں ڈال دیا۔,تولیہ نے مائع جذب کیا۔,روشنی نے واسکاسیٹی کو برقرار رکھا۔,effect,0,383,False
اس عورت نے اپنی کتاب پڑھنے کے وسط میں رکاوٹ ڈالی۔,اس نے کاغذ پر ایک نشان لگایا۔,اس نے دوبارہ کتاب پڑھی۔,effect,0,384,False
طیارہ گر کر تباہ ہوگیا۔,اس شخص نے اپنی سیٹ بیلٹ سخت کردی۔,اس شخص نے کھڑکی سے باہر دیکھا۔,effect,0,385,False
لڑکا حیران تھا۔,لڑکی نے اسے نظرانداز کیا۔,لڑکی نے اسے انگلی سے چھو لیا۔,effect,1,386,False
ڈاکٹروں نے مریض کو مصنوعی ٹانگ دی۔,انہوں نے اس کی ٹانگ جاری کی۔,انہوں نے اس کے اہم اعضاء کا انتظام کیا۔,cause,0,387,False
لڑکے نے لڑکی کی کلائی کو نچوڑا۔,اس نے اس کے کندھے کو منتقل کرنے کی کوشش کی۔,اس نے اس سے اپنا ہاتھ بڑھایا۔,effect,1,388,False
میں نے اپنے دوست سے مشورہ طلب کیا۔,میں نے ان کے تبصرے کی تعریف کی۔,مجھے احساس ہوا کہ میں ٹھیک ہوں۔,cause,0,389,False
لڑکا کیچڑ میں ٹھوکر کھا گیا۔,کیچڑ اس کے جوتوں میں گھوما۔,کیچڑ نے اسے چہرے پر مارا۔,effect,0,390,False
شہر کو کئی انچ برف پڑ گئی۔,اسکول بند تھے۔,لوگ زیر زمین چھپ گئے۔,effect,0,391,False
ملازم کی باری ختم ہوگئی۔,وہ ایک دن گھر چلا گیا۔,اس نے اپنی ملازمت چھوڑنے کی دھمکی دی۔,effect,0,392,False
ایک درخت نے گھر کو تباہ کردیا۔,چھت پر ایک درخت گر گیا۔,درخت نے صحن پر سایہ ڈالا۔,cause,0,393,False
درمیان میں لکڑی پھٹ گئی۔,میں نے آگ میں لکڑی شامل کی۔,میں نے لکڑی کو نشانہ بنانے کے لئے اپنی کلہاڑی نیچے کی۔,effect,1,394,False
کنبہ نے جوڑے کو مبارکباد پیش کی۔,جوڑے نے اپنی علیحدگی کا اعلان کیا۔,اس جوڑے نے اعلان کیا کہ ان کا ایک بچہ ہے۔,cause,1,395,False
لڑکی نے لڑکے کو کارڈ دے دیا۔,وہ اس سے پیار کرتا تھا۔,اس نے اسے چوما۔,cause,0,396,False
میں نے اپنے دوست کے بیان کے ساتھ معاہدے میں اپنا سر ہلایا۔,میں الجھن میں تھا۔,میں نے اس سے اتفاق کیا۔,effect,1,397,False
دوستوں نے سکے کو جھول دیا۔,وہ صحیح تلاش کرنا چاہتے تھے۔,وہ صحیح فیصلے کرنا چاہتے تھے۔,cause,1,398,False
کچن میں گھڑی بند ہوگئی۔,اس شخص نے سبزیوں کو فرج میں اتارا۔,اس شخص نے پیزا کو چولہے کے حوالے کیا۔,effect,1,399,False
عورت نے اپنے مقاصد کو مقرر کیا۔,وہ اس تک نہیں پہنچا۔,اس نے سخت محنت کی۔,effect,1,400,False
ایک امیر آدمی ایک تجربہ کار کے ساتھ فوت ہوگیا۔,اس کے بیٹے کو قانونی پریشانی تھی۔,اس کے بیٹے کو اس کی دولت وراثت میں ملی۔,effect,1,401,False
اس عورت نے آگ پر قدم رکھا۔,آگ بجھا دی گئی تھی۔,آگ سے دھواں دھندلا ہوا۔,effect,0,402,False
عورت کی کار بحالی کے حصے میں تھی۔,ڈرائیور کے لائسنس کی میعاد ختم ہوگئی تھی۔,اسے کار حادثہ پیش آیا۔,cause,1,403,False
میں سو گیا اور اپنی گھڑی کو عبور کیا۔,میں نے ناشتہ تیار کیا۔,مجھے ناشتہ چھوٹ گیا۔,effect,1,404,False
صحافی عیش و آرام کی کار سے باہر ہو گیا۔,کیمرہ اس کی طرف چمکتا ہے۔,اس کے اہل خانہ نے ایک پریس کانفرنس میں شرکت کی۔,effect,0,405,False
عورت ایک لمبے عرصے تک باتھ روم میں بیٹھ گئی۔,غسل کا پانی تھوڑا سا گرم تھا۔,غسل کا پانی گیند سے باہر آگیا۔,effect,0,406,False
یونیورسٹی کا ایک طالب علم کیمپس میں مزید طلباء کو دیکھنا چاہتا تھا۔,اس نے بھائی چارے کی حمایت کی۔,اس نے انجینئرنگ کا کورس لیا۔,effect,0,407,False
میں نے کشن تکیا اٹھایا۔,میں سکے تلاش کر رہا تھا۔,میں کمرے کو دوبارہ ترتیب دے رہا تھا۔,cause,0,408,False
نیگا لڑکے کی طرف اڑ گیا۔,لڑکا بھاگ گیا۔,لڑکے نے پھول اٹھایا۔,effect,0,409,False
اس خاتون کو معمولی جرم میں سزا سنائی گئی تھی۔,اسے سماجی خدمات انجام دینے کا حکم دیا گیا تھا۔,اسے موت کی قطار پر رکھا گیا تھا۔,effect,0,410,False
میں نے گرم چائے میں شوگر کو ہلچل مچا دی۔,چائے ٹھنڈی ہوئی۔,پگھلا ہوا چینی,effect,1,411,False
جنگ کے تجربہ کار ایک لنگڑے کے ساتھ چل پڑے۔,اسے جنگ میں لے جایا گیا۔,وہ جنگ میں زخمی ہوا تھا۔,effect,1,412,False
مجرم فوجیوں سے فرار ہوگیا۔,سپاہی متاثرین کے پاس گیا۔,سپاہی نے مجرم کا پیچھا کیا۔,effect,1,413,False
کمپیوٹر آن نہیں ہوگا۔,میں نے اسے گرا دیا۔,میں نے ایک چارج شامل کیا۔,effect,0,414,False
الماری میں جگہ عورت کے لئے ختم ہوگئی۔,اسے بہت سارے کپڑے ملے۔,اس نے اپنے کپڑے پلٹ دیئے۔,effect,0,415,False
وہ شخص تباہ ہوگیا۔,اس کی بیوی نے جنم دیا۔,اس کی بیوی نے اسے چھوڑ دیا۔,cause,1,416,False
اس شخص نے ڈگری حاصل کی۔,اسے اپنی ملازمت کی خصوصیات مل گئیں۔,اس کے کام کی پیش کش کو ہٹا دیا گیا۔,effect,0,417,False
اس شخص کی آواز سامعین کے تمام حصوں تک پہنچی۔,اس نے سامعین کو سلام کیا۔,اس نے ایک مائکروفون کے ذریعے بات کی۔,cause,1,418,False
میں نے سکہ کو پانی میں پھینک دیا۔,سکے نچلے حصے میں ڈوب گیا۔,سکے وسط میں چمکتا تھا۔,effect,0,419,False
کھلاڑی نے گیند کو شافٹ کی طرف پھینک دیا۔,گیند کھائی میں چلی گئی۔,گیند کھلاڑی کو لوٹ گئی۔,effect,0,420,False
میں نے چھت میں دھول سانس لی۔,میں باورچی خانے میں گیا۔,میں نے چھینک لیا۔,effect,1,421,False
اسٹور اکاؤنٹنٹ نے انہیں حفاظت کے لئے بلایا۔,موکل نے جعلی رقم خرچ کی۔,موکل نے اس کے سامنے کا چراغ روشن ہونے دیا۔,cause,0,422,False
میں نے کوڑے دان کو باہر پھینک دیا۔,کچرے نے باورچی خانے میں بدبو لائی۔,بدقسمتی سے میں نے اپنی خریداری کی فہرست ترک کردی۔,cause,0,423,False
یہ خاندان چڑیا گھر گیا۔,بچوں کو جانوروں سے پیار تھا۔,بچوں نے جانوروں کا پیچھا کیا۔,effect,0,424,False
آدمی زور سے سانس لیتا ہے۔,گردوں نے انکار کردیا۔,پھیپھڑوں کو مسدود کردیا گیا تھا۔,cause,1,425,False
میرے پاس کنسرٹ کے لئے ایک اضافی ٹکٹ تھا۔,میں نے اپنے دوست سے کہا کہ وہ مجھے جائے وقوعہ کی طرف اشارہ کریں۔,میں نے اپنے دوست سے پوچھا کہ کیا وہ جاسکتی ہے؟,effect,1,426,False
ایئر کنڈیشنر کو گھر کے اندر نقصان پہنچا تھا۔,میں نے کمبل اتارا۔,میں نے کھڑکی کھولی۔,effect,1,427,False
لڑکے کی کمر کو چوٹ پہنچی۔,کندھے کا بیگ کھلا تھا۔,کندھے کا بیگ بھاری تھا۔,cause,1,428,False
میں نے اپنی ماں کو ایک تحفہ خریدا۔,میں نے اس کے لئے کیک سجایا۔,یہ اس کی سالگرہ تھی۔,cause,1,429,False
باغ میں پھولوں والے پودے تباہ ہوگئے تھے۔,مکھی نے کسان کو مارا۔,چنڈی نے پودوں کے بلب کھودے۔,effect,1,430,False
میں نے ایک میچ روشن کیا۔,آگ ختم ہوگئی۔,بریمسٹون نے آگ لگی۔,effect,1,431,False
حریف جماعتوں نے ایک معاہدے پر دستخط کیے۔,وہ عدالت میں بحث نہیں کرنا چاہتے تھے۔,وہ اپنے تعلقات کو دوبارہ زندہ کرنا چاہتے تھے۔,cause,0,432,False
بچوں کو یتیم خانے میں بھیجا گیا تھا۔,ان کے والدین کی موت ہوگئی۔,ان کے والدین نے انہیں تباہ کردیا۔,cause,0,433,False
الکا سمندر میں گر گیا۔,ایک سونامی نے مارا۔,اولے کا آغاز ہوا۔,effect,0,434,False
آوارہ دار نے زہریلے سانپ کا مقابلہ کیا۔,وہ پانی کی کمی تھی۔,وہ خوفزدہ تھی۔,effect,1,435,False
چولہے کو آگ لگ گئی۔,میں نے چولہے کو آن کیا۔,میں نے پین کو چولہے میں پھینک دیا۔,cause,0,436,False
اس نے لیموں کا چھلکا دبایا۔,لیموں نے ایک دوبد بنایا۔,لیموں کو نکالا گیا تھا۔,effect,1,437,False
ملک نے نئی زمین دریافت کی۔,ملک نے زمین کو مسمار کردیا۔,ملک نے زمین پر حکمرانی کی۔,effect,1,438,False
شیشہ میز پر گر گیا۔,یہ ٹوٹ گیا اور پورے فرش پر پھیل گیا۔,اسے دھونے کے لئے کپڑوں کے ڈھیر میں رکھا گیا تھا۔,effect,0,439,False
ٹیبل لرز اٹھا۔,فرش بالکل ایک جیسا نہیں تھا۔,فرش پھسل رہا تھا۔,cause,0,440,False
ایک باپ نے اپنے سوئے بیٹے کو پکڑا۔,اس کے بیٹے نے سچائی کو تسلیم کیا۔,باپ نے اپنے بیٹے پر بھروسہ کیا۔,effect,0,441,False
اس شخص کے سر کو چوٹ پہنچی۔,اس نے سینے کی گولی نگل لی۔,اس نے اسپرین کو نگل لیا۔,effect,1,442,False
ٹرین سست ہوگئی۔,یہ اسٹیشن کے قریب پہنچ رہا تھا۔,یہ اس کے شیڈول کے خلاف تھا۔,cause,0,443,False
وہ شخص علاج سے گزرا۔,اس کے رشتے دار کو ذہنی بیماری ہے۔,اسے ذہنی خرابی کی شکایت کی گئی تھی۔,effect,1,444,False
عورت نے اس کا گلا پکڑا۔,اس نے اپنا کھانا نگل لیا۔,اسے کھانا کھلایا گیا تھا۔,cause,1,445,False
اس عورت کے گلے کی سوزش تھی۔,اس کی آواز بھاری تھی۔,اس نے زور سے بات کی۔,effect,0,446,False
کتے نے میز پر گوشت کے اطراف کو دیکھا۔,اس نے تھوک دیا۔,وہ لیٹ گیا۔,effect,0,447,False
عورت کا کاروبار کامیاب رہا۔,اس نے اپنے ملازمین کو برطرف کردیا۔,وہ امیر تھا۔,effect,1,448,False
طلباء نے کلاس روم چھوڑ دیا۔,گھنٹی بجی۔,اساتذہ نے ہوم ورک دیا۔,cause,0,449,False
خاتون نے ایک شیطان دیکھنے کا دعوی کیا۔,اس کی تفہیم نے شکوک و شبہات کا مظاہرہ کیا۔,اس کی تفہیم اس سے مماثل ہے۔,effect,0,450,False
اس شخص نے اپنی سماعت کھو دی۔,تقریبا سمندر میں کھو گیا۔,وہ ایک دھماکے میں مرنے والا ہے۔,cause,1,451,False
بچے نے غبارے کی ہڈی کاٹ دی۔,غبارہ ہوا سے باہر آگیا۔,غبارہ ہوا میں چلا گیا۔,effect,1,452,False
اس شخص نے بولنے کی صلاحیت کھو دی۔,اسے فالج ہوا۔,اس نے گہری سانس لی۔,cause,0,453,False
ایک عورت پیدل چلنے والوں کے راستے پر پھنس گئی۔,کنکریٹ میں ایک شگاف تھا۔,اس نے اپنا نام پکارا سنا۔,cause,0,454,False
اس شخص نے خود کو تالاب میں پھینک دیا۔,بچانے والے نے خود کو اس کے پیچھے پھینک دیا۔,اس شخص نے بچانے والے کو ڈوبا۔,effect,1,455,False
میں نے ایک اینٹی سیپٹیک لیا۔,میری متعدی بیماری ختم ہوگئی تھی۔,میری متعدی بیماری پھیل گئی۔,effect,0,456,False
ٹریفک کی روشنی پیلا چمکتی ہے۔,ڈرائیور نے بریک لگایا۔,ڈرائیور نے سینگ اڑا دیا۔,effect,0,457,False
پلاسٹک کا کنٹینر پگھل گیا۔,میں نے برتن کو گرم پانی میں بھگا دیا۔,میں نے کنٹینر کو گرم چولہے میں رکھا۔,cause,1,458,False
کار ٹوٹ گئی۔,ڈرائیور نے فون کی نوک پر قدم رکھا۔,ڈرائیور چلتے چلتے چلتے چلتے چلتے چلتے تھے۔,cause,0,459,False
لڑکے نے ساری رات پڑھی۔,اس نے ٹیسٹ چھوڑ دیا۔,اس نے ٹیسٹ پاس کیا۔,effect,1,460,False
چھوٹا لڑکا سوئمنگ پول کے کنارے سے چمٹا ہوا تھا۔,وہ تیراکی سے ڈرتا تھا۔,تالاب کا نگہبان وہیں پر بڑا ہوا۔,effect,0,461,False
میں نے اپنے سینے پر ہاتھ رکھا۔,میں نے اپنے دل کی دھڑکن محسوس کی۔,دل کی شرح میں اضافہ ہوا۔,effect,0,462,False
میرے دفتر کے قریب ایک عمارت زیر تعمیر تھی۔,میرے دفتر میں ہجوم تھا۔,میرا دفتر شور تھا۔,effect,1,463,False
اہل خانہ اپنے نئے پڑوسیوں کو جاننا چاہتے تھے۔,اس خاندان نے اپنے پڑوسیوں کو رات کے کھانے کے لئے مدعو کیا۔,کنبے اپنے باغ سے اپنے پڑوسیوں کے سامنے لہرا رہے تھے۔,effect,0,464,False
تالاب سے پانی بہہ گیا۔,تیراکی نے تالاب میں غوطہ لگایا۔,تیراک تالاب میں تیرتا ہے۔,cause,0,465,False
میں نے تربوز کے ایک ٹکڑے پر چبا لیا۔,بدقسمتی سے میں نے کھیت کو نگل لیا۔,بدقسمتی سے میں نے اپنا دانت کاٹ لیا۔,effect,0,466,False
لڑکا ٹھوکر کھا گیا۔,اس کا کوٹ غیر زپ تھا۔,اس کے جوتوں کو کھول دیا گیا تھا۔,cause,1,467,False
عورت نے ایک بالی پہنی تھی۔,وہ شور سے پریشان تھا۔,اس نے کانوں کو چھیدا۔,cause,0,468,False
میں نے اپنی پانی کی بوتل کو دوبارہ بھر دیا۔,میں نے اس میں سارا پانی پیا۔,میں نے اسے فرج میں ڈال دیا۔,cause,0,469,False
ٹیلی ویژن شو کی اس کی زبان کے لئے جائزہ لیا گیا۔,اس کی ایک مضحکہ خیز زبان تھی۔,اس کی ایک سخت ڈھانچہ تھی۔,cause,0,470,False
جہاز گر کر تباہ ہوگیا۔,عملہ ڈوب گیا۔,عملے کا سامنا قزاقوں نے کیا۔,effect,0,471,False
لڑکا پہیلی سے حیران تھا۔,اس نے پہیلی کو حل کیا۔,اس نے اشارہ طلب کیا۔,effect,1,472,False
فون کی گھنٹی بجی۔,اس شخص نے اپنا فون کھو دیا۔,اس شخص کو کال موصول ہوئی۔,effect,1,473,False
وہ عورت مجھ پر گھور رہی تھی۔,میں نے اسے گلے لگایا۔,میں نے بے چین محسوس کیا۔,effect,1,474,False
یہ گروپ ایک میوزیم رہا۔,انہوں نے نمائش کی تصاویر کیں۔,انہوں نے تمام شوز دیکھے۔,cause,1,475,False
اس شخص نے MIE سے بحث کرنے لگی۔,میرے دوست نے مجھے ایک آدمی سے تعارف کرایا۔,میرا دوست میرے لئے کھڑا ہوا۔,effect,1,476,False
میری موٹر سائیکل میں گیند سو رہی تھی۔,میں نے ہوا کو ٹائر میں ڈال دیا۔,میں نے موٹر سائیکل پر گیئرز تبدیل کیے۔,effect,0,477,False
لڑکی مفلوج دکھائی دیتی تھی۔,اس کے والد نے اسے ایک کہانی پڑھی۔,اس کے والد نے اس کے ماتھے کو چھو لیا۔,effect,1,478,False
قلم نے سیاہی ختم کردی۔,میں نے ایک پنسل استعمال کی۔,میں نے اپنے نام پر دستخط کیے۔,effect,0,479,False
اس شخص کو قرض سے انکار کردیا گیا تھا۔,وہ قرض میں تھا۔,اس نے ایک کاروبار شروع کیا۔,cause,0,480,False
لڑکی اسکول سے گھر میں رہی۔,اس کے پاس چکن تھا۔,اسے ریاضی کو پڑھنے سے لطف اندوز ہوا۔,cause,0,481,False
کچرا بیگ بھرا ہوا تھا۔,میں نے انہیں پتے پر بھیجا۔,میں نے انہیں ٹوائلٹ کے پیالے کے نیچے پھینک دیا۔,effect,0,482,False
میں نے قالین صاف کیا۔,کمرے میں میرے ساتھیوں نے ایک مشروب ڈالا۔,میرے کتے نے اس کے بال بہائے۔,cause,1,483,False
آدمی ناراض تھا۔,اس نے اپنا کمپیوٹر بند کردیا۔,اس نے کرسی کو کمرے میں پھینک دیا۔,effect,1,484,False
لڑکی نے فائر کیمپ میں ایک پتی پھینک دی۔,پتی جل گئی۔,آگ بجھا دی گئی تھی۔,effect,0,485,False
وہ شخص باتھ ٹب سے باہر آیا۔,گرم پانی چلا گیا تھا۔,اس نے تولیے نہیں دیکھے۔,cause,0,486,False
والدین چاہتے تھے کہ ان کے بچے یونیورسٹی جائیں۔,انہوں نے اضافی ٹیوشن کے لئے رقم ایک طرف رکھ دی۔,انہوں نے اپنے بچوں کو باہر کھیلنے کی ترغیب دی۔,effect,0,487,False
اس شخص نے اپنے جوتوں کو کھول دیا۔,جوتے ڈھیلے تھے۔,جوتے گندا تھے۔,effect,0,488,False
اس شخص نے گوشت کا آدھا برتن کھایا۔,باقی اس نے فرج میں ڈال دیا۔,اس نے ہدایت رکھی۔,effect,0,489,False
میرا ٹخنوں میں سوجن تھی۔,میں نے اس پر برف ڈال دی۔,میں نے اس پر لوشن کو سونگھ لیا۔,effect,0,490,False
میرے دفتر کا دروازہ کھلا کھلا تھا۔,میں نے اپنے ساتھیوں سے ڈیسک پر بات کی۔,میں نے ہال میں گفتگو سنی۔,effect,1,491,False
مجھے لائن میں انتظار کرنا پڑا۔,میں بیٹھ گیا۔,میں نے اخبار کے ذریعے پڑھا۔,effect,1,492,False
اس شخص نے اسے مکھی سے مارا۔,مکھی اڑ گئی۔,مکھی مستحکم رہی۔,effect,0,493,False
اس شخص نے ایک مرضی لکھی۔,وہ مر رہا تھا۔,وہ اپنی بیوی کے ساتھ فوت ہوگیا تھا۔,cause,0,494,False
ایتھلیٹ نے ایسا محسوس کیا جیسے اس کا مخالف اس کے قریب ہو رہا ہو۔,وہ مقابلہ سے باہر آگیا۔,اس نے تیز کیا۔,effect,1,495,False
میں نے اس مسئلے کے بارے میں احتیاط سے سوچا۔,میں نے مشورہ طلب کیا۔,مجھے ایک حل ملا۔,effect,1,496,False
مسافر معطل پل سے گزرا۔,وہ خوفزدہ تھی۔,وہ خوش تھا۔,effect,0,497,False
اس شخص نے گروپ کی فتح پر انحصار کیا۔,اس نے اپنے دوست کو کھیل دیکھتے ہوئے دیکھا۔,اپنے دوست کے ساتھ شرط لگائیں۔,effect,1,498,False
لڑکا سو نہیں سکتا تھا۔,اس نے اپنی الارم گھڑی رکھ دی۔,اس نے بھیڑوں کو گن لیا۔,effect,1,499,False
